player,value,nationality,position,club,birth_date,age,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,player_lower,firstname_lower,lastname_lower,firstinitial_lower,position_cleaned
Iñigo Lekue,1440000.0,Spain,Right-Back,Athletic Club,1993-05-04,27,14.0,6.0,623.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,0.8,0.02,0.12,0.14,0.02,0.14,6.9,3.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.05,-0.2,-0.2,195.0,283.0,68.9,3283.0,1060.0,4.0,13.0,30.8,165.0,200.0,82.5,26.0,70.0,37.1,0.2,9.0,10.0,6.0,4.0,27.0,236.0,47.0,4.0,1.0,53.0,9.0,38.0,7.0,2.0,4.0,0.0,155.0,52.0,76.0,41.0,178.0,21.0,36.0,1.0,2.0,8.0,8.0,8.0,14.0,2.02,8.0,1.0,4.0,1.0,0.0,2.0,0.29,1.0,0.0,1.0,0.0,0.0,0.0,23.0,15.0,13.0,6.0,4.0,13.0,22.0,59.1,9.0,118.0,38.0,32.2,33.0,54.0,31.0,12.0,0.0,0.0,12.0,4.0,12.0,0.0,388.0,19.0,81.0,167.0,169.0,9.0,343.0,11.0,37.0,29.7,14.0,4.0,252.0,1822.0,1144.0,304.0,241.0,79.3,15.0,13.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,48.0,9.0,10.0,47.4,19/20,inigo lekue,inigo,lekue,i,Forward
Iñigo Lekue,1440000.0,Spain,Right-Back,Athletic Club,1993-05-04,27,4.0,2.0,211.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.03,0.0,0.03,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,119.0,75.6,1573.0,658.0,2.0,2.0,100.0,74.0,87.0,85.1,14.0,30.0,46.7,-0.1,2.0,5.0,0.0,0.0,13.0,92.0,27.0,3.0,0.0,10.0,5.0,12.0,2.0,0.0,1.0,1.0,62.0,26.0,31.0,12.0,77.0,5.0,22.0,1.0,0.0,2.0,3.0,4.0,4.0,1.71,2.0,1.0,0.0,0.0,0.0,2.0,0.85,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,3.0,33.3,2.0,28.0,8.0,28.6,12.0,12.0,4.0,6.0,0.0,0.0,6.0,4.0,14.0,0.0,154.0,14.0,49.0,81.0,39.0,1.0,128.0,3.0,5.0,60.0,3.0,0.0,89.0,542.0,296.0,88.0,77.0,87.5,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,4.0,4.0,50.0,18/19,inigo lekue,inigo,lekue,i,Defender
Iñigo Lekue,1440000.0,Spain,Right-Back,Athletic Club,1993-05-04,27,32.0,22.0,2115.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,0.8,0.8,1.7,0.03,0.07,0.11,0.03,0.11,23.5,19.0,4.0,0.0,21.1,0.81,0.17,0.0,0.0,0.04,-0.8,-0.8,862.0,1157.0,74.5,15999.0,5663.0,6.0,29.0,20.7,685.0,827.0,82.8,171.0,301.0,56.8,-0.7,21.0,62.0,38.0,13.0,148.0,1006.0,151.0,6.0,1.0,202.0,24.0,71.0,0.0,0.0,0.0,0.0,705.0,158.0,294.0,147.0,786.0,63.0,144.0,2.0,8.0,27.0,21.0,45.0,52.0,2.22,40.0,4.0,5.0,0.0,3.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,58.0,26.0,34.0,18.0,6.0,21.0,42.0,50.0,21.0,407.0,105.0,25.8,186.0,159.0,62.0,43.0,2.0,0.0,41.0,17.0,27.0,0.0,1408.0,60.0,333.0,705.0,495.0,26.0,1262.0,43.0,74.0,58.1,47.0,5.0,924.0,7079.0,3917.0,914.0,801.0,87.6,29.0,17.0,0.0,24.0,16.0,1.0,0.0,1.0,0.0,242.0,16.0,13.0,55.2,17/18,inigo lekue,inigo,lekue,i,Defender
Jannes Horn,1440000.0,Germany,Left-Back,Köln,1997-02-06,23,11.0,10.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.01,0.1,0.1,0.01,0.1,9.2,2.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.02,0.0,0.0,268.0,355.0,75.5,5092.0,2017.0,4.0,13.0,30.8,207.0,239.0,86.6,57.0,103.0,55.3,-0.9,8.0,14.0,7.0,4.0,36.0,300.0,55.0,13.0,0.0,60.0,9.0,22.0,1.0,0.0,0.0,0.0,208.0,41.0,106.0,266.0,25.0,19.0,41.0,0.0,1.0,4.0,5.0,8.0,12.0,1.31,9.0,3.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,7.0,2.0,1.0,2.0,6.0,33.3,4.0,100.0,36.0,36.0,69.0,24.0,7.0,17.0,4.0,0.0,13.0,21.0,24.0,0.0,425.0,45.0,179.0,177.0,100.0,3.0,372.0,2.0,2.0,100.0,2.0,0.0,261.0,1762.0,1011.0,227.0,207.0,91.2,4.0,1.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,93.0,6.0,9.0,40.0,17/18,jannes horn,jannes,horn,j,Defender
Jean-Kevin Duverne,1440000.0,France,Centre-Back,Brest,1997-07-12,23,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,61.0,75.4,1022.0,273.0,1.0,2.0,50.0,31.0,36.0,86.1,14.0,23.0,60.9,0.0,0.0,0.0,0.0,0.0,2.0,60.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,13.0,13.0,39.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,11.0,2.0,18.2,5.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,72.0,6.0,43.0,36.0,3.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,49.0,384.0,240.0,48.0,48.0,100.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,50.0,20/21,jean-kevin duverne,jean-kevin,duverne,j,Defender
Jean-Kevin Duverne,1440000.0,France,Centre-Back,Brest,1997-07-12,23,14.0,13.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,13.1,2.0,1.0,0.0,50.0,0.15,0.08,0.0,0.0,0.05,-0.1,-0.1,728.0,849.0,85.7,16465.0,4531.0,4.0,13.0,30.8,459.0,500.0,91.8,265.0,336.0,78.9,-0.2,2.0,49.0,2.0,0.0,52.0,825.0,24.0,21.0,2.0,118.0,41.0,0.0,0.0,0.0,0.0,0.0,589.0,112.0,148.0,126.0,655.0,51.0,3.0,3.0,1.0,14.0,12.0,9.0,11.0,0.84,9.0,0.0,1.0,0.0,0.0,2.0,0.15,1.0,0.0,0.0,0.0,0.0,1.0,17.0,11.0,9.0,7.0,1.0,7.0,18.0,38.9,11.0,155.0,58.0,37.4,85.0,63.0,7.0,35.0,9.0,0.0,26.0,21.0,71.0,1.0,999.0,137.0,577.0,470.0,34.0,5.0,975.0,8.0,13.0,61.5,9.0,0.0,654.0,4466.0,2427.0,686.0,679.0,99.0,1.0,5.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,154.0,23.0,26.0,46.9,19/20,jean-kevin duverne,jean-kevin,duverne,j,Defender
Jimmy Briand,1440000.0,France,Centre-Forward,Bordeaux,1985-08-02,35,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,124.0,24.0,0.0,0.0,0.0,8.0,10.0,80.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,3.0,7.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,32.0,16.0,8.0,50.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0,20/21,jimmy briand,jimmy,briand,j,Forward
Jimmy Briand,1440000.0,France,Centre-Forward,Bordeaux,1985-08-02,35,22.0,18.0,1525.0,7.0,1.0,1.0,1.0,1.0,0.0,0.41,0.06,0.47,0.35,0.41,5.6,4.8,1.1,0.33,0.06,0.39,0.28,0.35,16.9,27.0,10.0,0.0,37.0,1.59,0.59,0.22,0.6,0.18,1.4,1.2,274.0,343.0,79.9,3594.0,453.0,23.0,38.0,60.5,230.0,273.0,84.2,21.0,32.0,65.6,-0.1,15.0,12.0,2.0,0.0,11.0,305.0,38.0,3.0,3.0,107.0,2.0,2.0,0.0,0.0,0.0,0.0,236.0,72.0,35.0,52.0,254.0,10.0,3.0,11.0,0.0,3.0,7.0,8.0,26.0,1.53,21.0,0.0,1.0,1.0,3.0,2.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,5.0,2.0,3.0,3.0,17.0,17.6,14.0,384.0,107.0,27.9,34.0,168.0,182.0,11.0,5.0,0.0,6.0,7.0,15.0,0.0,503.0,20.0,63.0,277.0,177.0,47.0,466.0,4.0,15.0,26.7,6.0,0.0,298.0,1242.0,475.0,654.0,341.0,52.1,34.0,18.0,0.0,8.0,24.0,9.0,0.0,0.0,0.0,68.0,26.0,67.0,28.0,19/20,jimmy briand,jimmy,briand,j,Forward
Jimmy Briand,1440000.0,France,Centre-Forward,Bordeaux,1985-08-02,35,35.0,28.0,2495.0,7.0,3.0,1.0,1.0,1.0,0.0,0.25,0.11,0.36,0.22,0.32,7.5,6.7,2.5,0.27,0.09,0.36,0.24,0.33,27.7,51.0,18.0,0.0,35.3,1.84,0.65,0.12,0.33,0.14,-0.5,-0.7,521.0,713.0,73.1,7233.0,1548.0,31.0,60.0,51.7,440.0,563.0,78.2,50.0,90.0,55.6,0.5,35.0,29.0,17.0,0.0,49.0,648.0,65.0,6.0,8.0,157.0,7.0,15.0,1.0,0.0,0.0,0.0,517.0,133.0,63.0,96.0,542.0,34.0,6.0,19.0,2.0,12.0,28.0,31.0,59.0,2.13,49.0,0.0,3.0,4.0,3.0,6.0,0.22,6.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,4.0,10.0,1.0,3.0,25.0,12.0,22.0,545.0,111.0,20.4,41.0,301.0,203.0,22.0,6.0,0.0,16.0,4.0,29.0,0.0,1017.0,35.0,106.0,543.0,423.0,93.0,952.0,21.0,33.0,63.6,23.0,7.0,719.0,3038.0,1430.0,1307.0,746.0,57.1,71.0,49.0,0.0,37.0,48.0,19.0,0.0,0.0,0.0,110.0,31.0,76.0,29.0,18/19,jimmy briand,jimmy,briand,j,Forward
Jimmy Briand,1440000.0,France,Centre-Forward,Guingamp,1985-08-02,35,37.0,36.0,3209.0,11.0,1.0,3.0,4.0,4.0,0.0,0.31,0.03,0.34,0.22,0.25,11.2,8.2,2.6,0.31,0.07,0.39,0.23,0.3,35.7,75.0,23.0,0.0,30.7,2.1,0.65,0.11,0.35,0.11,-0.2,-0.2,732.0,983.0,74.5,9961.0,2490.0,49.0,96.0,51.0,630.0,787.0,80.1,53.0,100.0,53.0,-1.6,26.0,53.0,22.0,1.0,69.0,931.0,52.0,7.0,6.0,221.0,3.0,21.0,0.0,0.0,0.0,0.0,746.0,128.0,109.0,148.0,741.0,47.0,14.0,17.0,6.0,23.0,37.0,48.0,73.0,2.05,53.0,0.0,1.0,4.0,15.0,12.0,0.34,8.0,0.0,0.0,1.0,3.0,0.0,27.0,14.0,12.0,11.0,4.0,5.0,29.0,17.2,24.0,580.0,137.0,23.6,84.0,280.0,216.0,18.0,2.0,0.0,16.0,15.0,42.0,0.0,1438.0,56.0,189.0,690.0,660.0,141.0,1385.0,18.0,42.0,42.9,22.0,1.0,888.0,6088.0,3043.0,1536.0,1019.0,66.3,94.0,55.0,0.0,47.0,95.0,38.0,2.0,1.0,0.0,181.0,22.0,34.0,39.3,17/18,jimmy briand,jimmy,briand,j,Forward
Joaquín,1440000.0,Spain,Right Winger,Betis,1981-07-21,39,34.0,25.0,2060.0,8.0,3.0,2.0,3.0,4.0,0.0,0.35,0.13,0.48,0.26,0.39,5.5,3.2,5.4,0.24,0.24,0.48,0.14,0.38,22.9,32.0,11.0,5.0,34.4,1.4,0.48,0.19,0.55,0.1,2.5,2.8,935.0,1163.0,80.4,15558.0,4559.0,32.0,72.0,44.4,767.0,856.0,89.6,136.0,235.0,57.9,-2.4,61.0,39.0,56.0,13.0,146.0,1041.0,122.0,38.0,5.0,214.0,51.0,98.0,70.0,24.0,12.0,2.0,803.0,168.0,192.0,58.0,1043.0,32.0,13.0,2.0,2.0,28.0,23.0,35.0,108.0,4.72,86.0,12.0,6.0,1.0,3.0,10.0,0.44,9.0,0.0,1.0,0.0,0.0,0.0,17.0,11.0,5.0,9.0,3.0,4.0,13.0,30.8,9.0,221.0,59.0,26.7,56.0,110.0,55.0,36.0,3.0,0.0,33.0,16.0,19.0,0.0,1379.0,25.0,144.0,640.0,705.0,73.0,1254.0,58.0,82.0,70.7,61.0,3.0,1039.0,6567.0,3936.0,1239.0,1030.0,83.1,26.0,29.0,0.0,11.0,27.0,7.0,0.0,0.0,0.0,121.0,16.0,22.0,42.1,19/20,joaquin,joaquin,joaquin,j,Midfielder
Joaquín,1440000.0,Spain,Right Winger,Betis,1981-07-21,39,30.0,17.0,1696.0,6.0,0.0,0.0,0.0,5.0,0.0,0.32,0.0,0.32,0.32,0.32,4.2,4.2,3.3,0.22,0.17,0.39,0.22,0.39,18.8,25.0,12.0,4.0,48.0,1.33,0.64,0.24,0.5,0.17,1.8,1.8,798.0,981.0,81.3,13047.0,3557.0,10.0,31.0,32.3,682.0,763.0,89.4,106.0,187.0,56.7,-3.3,43.0,31.0,46.0,12.0,108.0,885.0,96.0,18.0,7.0,158.0,30.0,92.0,35.0,5.0,7.0,1.0,696.0,138.0,147.0,37.0,877.0,20.0,36.0,4.0,2.0,6.0,25.0,27.0,80.0,4.25,56.0,10.0,7.0,3.0,4.0,5.0,0.27,3.0,0.0,1.0,0.0,1.0,0.0,12.0,8.0,6.0,4.0,2.0,5.0,11.0,45.5,6.0,233.0,61.0,26.2,56.0,121.0,56.0,19.0,1.0,0.0,18.0,14.0,25.0,0.0,1168.0,32.0,122.0,519.0,635.0,68.0,1074.0,48.0,64.0,75.0,51.0,2.0,929.0,5852.0,3510.0,1066.0,886.0,83.1,26.0,28.0,0.0,8.0,32.0,2.0,0.0,0.0,0.0,101.0,9.0,18.0,33.3,18/19,joaquin,joaquin,joaquin,j,Forward
Joaquín,1440000.0,Spain,Right Winger,Betis,1981-07-21,39,35.0,29.0,2476.0,4.0,7.0,0.0,0.0,7.0,0.0,0.15,0.25,0.4,0.15,0.4,2.7,2.7,5.0,0.1,0.18,0.28,0.1,0.28,27.5,32.0,14.0,9.0,43.8,1.16,0.51,0.13,0.29,0.08,1.3,1.3,1085.0,1312.0,82.7,19671.0,4684.0,7.0,21.0,33.3,885.0,1002.0,88.3,193.0,289.0,66.8,2.0,50.0,71.0,37.0,7.0,128.0,1225.0,87.0,24.0,4.0,182.0,46.0,94.0,49.0,0.0,0.0,0.0,987.0,103.0,222.0,81.0,1155.0,54.0,10.0,2.0,6.0,21.0,26.0,21.0,90.0,3.26,59.0,15.0,8.0,3.0,5.0,11.0,0.4,5.0,3.0,1.0,0.0,2.0,0.0,16.0,10.0,7.0,7.0,2.0,3.0,21.0,14.3,18.0,493.0,127.0,25.8,128.0,266.0,99.0,23.0,2.0,0.0,21.0,17.0,28.0,0.0,1563.0,39.0,203.0,788.0,711.0,78.0,1472.0,62.0,83.0,74.7,63.0,5.0,1279.0,8403.0,4428.0,1386.0,1192.0,86.0,51.0,38.0,0.0,20.0,40.0,5.0,1.0,0.0,0.0,157.0,12.0,19.0,38.7,17/18,joaquin,joaquin,joaquin,j,Forward
John Guidetti,1440000.0,Sweden,Centre-Forward,Alavés,1992-04-15,28,5.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.19,0.04,0.23,0.19,0.23,1.1,2.0,0.0,1.0,0.0,1.87,0.0,0.0,0.0,0.1,-0.2,-0.2,22.0,35.0,62.9,350.0,107.0,0.0,4.0,0.0,19.0,25.0,76.0,3.0,6.0,50.0,0.0,1.0,3.0,2.0,0.0,4.0,33.0,2.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,11.0,5.0,2.0,27.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,1.87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,28.0,6.0,21.4,1.0,13.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,26.0,21.0,2.0,43.0,2.0,4.0,50.0,2.0,0.0,29.0,160.0,97.0,64.0,35.0,54.7,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,19/20,john guidetti,john,guidetti,j,Forward
John Guidetti,1440000.0,Sweden,Centre-Forward,Alavés,1992-04-15,28,22.0,6.0,631.0,2.0,1.0,0.0,0.0,2.0,0.0,0.29,0.14,0.43,0.29,0.43,1.8,1.8,0.6,0.26,0.09,0.35,0.26,0.35,7.0,10.0,5.0,0.0,50.0,1.43,0.71,0.2,0.4,0.18,0.2,0.2,107.0,158.0,67.7,1406.0,332.0,7.0,12.0,58.3,93.0,131.0,71.0,7.0,15.0,46.7,0.4,8.0,5.0,5.0,3.0,13.0,151.0,7.0,0.0,0.0,33.0,0.0,10.0,0.0,0.0,0.0,0.0,84.0,39.0,35.0,19.0,104.0,23.0,1.0,5.0,1.0,4.0,4.0,5.0,14.0,2.0,13.0,0.0,1.0,0.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,9.0,0.0,9.0,140.0,33.0,23.6,6.0,83.0,51.0,8.0,2.0,0.0,6.0,1.0,6.0,0.0,227.0,7.0,22.0,95.0,113.0,25.0,220.0,3.0,8.0,37.5,3.0,0.0,129.0,500.0,212.0,340.0,173.0,50.9,25.0,3.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,25.0,10.0,22.0,31.3,18/19,john guidetti,john,guidetti,j,Forward
John Guidetti,1440000.0,Sweden,Centre-Forward,Alavés,1992-04-15,28,17.0,15.0,1210.0,3.0,2.0,0.0,0.0,3.0,0.0,0.22,0.15,0.37,0.22,0.37,3.4,3.4,2.1,0.25,0.15,0.4,0.25,0.4,13.4,29.0,12.0,3.0,41.4,2.16,0.89,0.1,0.25,0.12,-0.4,-0.4,227.0,345.0,65.8,3416.0,977.0,5.0,15.0,33.3,193.0,279.0,69.2,29.0,51.0,56.9,-0.1,13.0,25.0,7.0,1.0,31.0,342.0,3.0,0.0,0.0,90.0,7.0,13.0,1.0,0.0,0.0,0.0,200.0,67.0,78.0,56.0,213.0,50.0,1.0,15.0,4.0,8.0,13.0,14.0,6.0,5.05,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,3.0,2.0,8.0,25.0,6.0,277.0,65.0,23.5,26.0,155.0,96.0,13.0,3.0,0.0,10.0,4.0,4.0,0.0,54.0,0.0,4.0,19.0,34.0,13.0,54.0,2.0,2.0,100.0,2.0,0.0,45.0,231.0,85.0,65.0,49.0,75.4,3.0,7.0,0.0,25.0,16.0,10.0,0.0,1.0,0.0,63.0,11.0,33.0,25.0,17/18,john guidetti,john,guidetti,j,Forward
John Guidetti,1440000.0,Sweden,Centre-Forward,Celta Vigo,1992-04-15,28,8.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,0.59,0.34,0.93,0.59,0.93,1.3,5.0,4.0,0.0,80.0,3.78,3.03,0.0,0.0,0.14,-0.7,-0.7,28.0,38.0,73.7,470.0,169.0,0.0,2.0,0.0,22.0,28.0,78.6,6.0,8.0,75.0,-0.4,2.0,4.0,1.0,0.0,3.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,7.0,5.0,27.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,29.0,2.12,22.0,0.0,2.0,2.0,3.0,7.0,0.51,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,6.0,33.3,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,10.0,43.0,238.0,218.0,53.0,466.0,13.0,19.0,68.4,14.0,0.0,330.0,1356.0,643.0,613.0,351.0,57.3,33.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,66.7,17/18,john guidetti,john,guidetti,j,Forward
Jorge Molina,1440000.0,Spain,Centre-Forward,Getafe,1982-04-22,38,34.0,23.0,1886.0,5.0,3.0,2.0,2.0,6.0,1.0,0.24,0.14,0.38,0.14,0.29,5.5,4.0,3.3,0.26,0.16,0.42,0.19,0.35,21.0,30.0,7.0,0.0,23.3,1.43,0.33,0.1,0.43,0.13,-0.5,-1.0,401.0,600.0,66.8,5870.0,1624.0,15.0,56.0,26.8,349.0,481.0,72.6,37.0,63.0,58.7,-0.3,23.0,27.0,19.0,4.0,61.0,583.0,17.0,0.0,3.0,208.0,9.0,16.0,0.0,0.0,0.0,0.0,315.0,153.0,132.0,154.0,320.0,47.0,6.0,11.0,5.0,6.0,15.0,33.0,60.0,2.86,44.0,1.0,6.0,1.0,8.0,10.0,0.48,4.0,1.0,4.0,0.0,1.0,0.0,9.0,6.0,1.0,4.0,4.0,2.0,14.0,14.3,12.0,213.0,56.0,26.3,10.0,100.0,103.0,13.0,2.0,0.0,11.0,5.0,18.0,0.0,837.0,18.0,45.0,365.0,460.0,97.0,819.0,22.0,34.0,64.7,25.0,0.0,561.0,2450.0,1329.0,1123.0,654.0,58.2,57.0,50.0,0.0,34.0,47.0,16.0,1.0,0.0,0.0,104.0,73.0,112.0,39.5,19/20,jorge molina,jorge,molina,j,Forward
Jorge Molina,1440000.0,Spain,Centre-Forward,Getafe,1982-04-22,38,38.0,28.0,2648.0,14.0,5.0,2.0,2.0,2.0,0.0,0.48,0.17,0.65,0.41,0.58,11.4,9.9,5.3,0.39,0.18,0.57,0.34,0.52,29.4,52.0,20.0,0.0,38.5,1.77,0.68,0.23,0.6,0.2,2.6,2.1,500.0,749.0,66.8,7278.0,2017.0,13.0,66.0,19.7,430.0,596.0,72.1,57.0,87.0,65.5,-0.3,39.0,35.0,34.0,4.0,78.0,731.0,18.0,2.0,3.0,207.0,4.0,17.0,0.0,0.0,0.0,0.0,434.0,167.0,148.0,201.0,389.0,84.0,1.0,16.0,11.0,6.0,24.0,50.0,76.0,2.58,55.0,0.0,11.0,5.0,4.0,10.0,0.34,7.0,0.0,1.0,1.0,0.0,1.0,16.0,11.0,1.0,9.0,6.0,0.0,17.0,0.0,17.0,411.0,84.0,20.4,20.0,180.0,211.0,31.0,1.0,0.0,30.0,7.0,25.0,0.0,1118.0,28.0,52.0,479.0,638.0,153.0,1099.0,33.0,60.0,55.0,35.0,2.0,760.0,3097.0,1577.0,1621.0,862.0,53.2,94.0,53.0,0.0,47.0,45.0,21.0,0.0,0.0,0.0,127.0,65.0,123.0,34.6,18/19,jorge molina,jorge,molina,j,Forward
